Generation,Highest Fp,Average Fp,Iteration,Fp
,,,173.3333333,1.65213E+11
,,,173.4861111,3.79493E+11
,,,173.6388889,6.06608E+11
,,,173.7916667,6.06608E+11
,,,173.9444444,3.32383E+11
,,,174.0972222,6.06609E+11
,,,174.25,6.06609E+11
,,,174.4027778,3.62658E+11
,,,174.5555556,4.89948E+11
,,,174.7083333,3.58651E+11
,,,174.8611111,2.53679E+11
,,,175.0138889,6.06606E+11
,,,175.1666667,6.06606E+11
,,,175.3194444,2.97351E+11
,,,175.4722222,6.06609E+11
,,,175.625,6.06609E+11
,,,175.7777778,6.06609E+11
,,,175.9305556,6.06609E+11
,,,176.0833333,1.57268E+11
,,,176.2361111,6.06609E+11
,,,176.3888889,6.06609E+11
,,,176.5416667,6.06609E+11
,,,176.6944444,4.94844E+11
,,,176.8472222,1.8816E+11
,,,177,3.75044E+11
,,,177.1527778,6.06607E+11
,,,177.3055556,4.89949E+11
,,,177.4583333,1.61721E+11
,,,177.6111111,4.75108E+11
,,,177.7638889,6.08428E+11
,,,177.9166667,3.24169E+11
,,,178.0694444,1.63178E+11
,,,178.2222222,6.06608E+11
,,,178.375,6.06608E+11
,,,178.5277778,6.06608E+11
,,,178.6805556,6.06608E+11
,,,178.8333333,6.06608E+11
,,,178.9861111,5.6925E+11
,,,179.1388889,2.60458E+11
,,,179.2916667,4.94462E+11
,,,179.4444444,1.81886E+11
,,,179.5972222,6.06608E+11
,,,179.75,6.06608E+11
,,,179.9027778,6.06608E+11
,,,180.0555556,6.06608E+11
,,,180.2083333,3.28711E+11
,,,180.3611111,6.06608E+11
,,,180.5138889,6.06608E+11
,,,180.6666667,6.06608E+11
,,,180.8194444,3.82975E+11
,,,180.9722222,5.14408E+11
,,,181.125,2.26904E+11
,,,181.2777778,6.06609E+11
,,,181.4305556,6.06609E+11
,,,181.5833333,66818138431
,,,181.7361111,6.06609E+11
,,,181.8888889,3.58786E+11
,,,182.0416667,2.99045E+11
,,,182.1944444,6.06609E+11
,,,182.3472222,6.06609E+11
,,,182.5,6.06609E+11
,,,182.6527778,6.06609E+11
,,,182.8055556,6.06609E+11
,,,182.9583333,4.32765E+11
,,,183.1111111,3.42262E+11
,,,183.2638889,6.06608E+11
,,,183.4166667,6.06608E+11
,,,183.5694444,6.06608E+11
,,,183.7222222,6.06608E+11
,,,183.875,6.06609E+11
,,,184.0277778,6.06609E+11
,,,184.1805556,6.06609E+11
,,,184.3333333,6.06609E+11
,,,184.4861111,6.06609E+11
,,,184.6388889,6.06609E+11
,,,184.7916667,6.06609E+11
,,,184.9444444,5.20213E+11
,,,185.0972222,2.10342E+11
,,,185.25,2.29135E+11
,,,185.4027778,6.06609E+11
,,,185.5555556,6.06609E+11
,,,185.7083333,1.80414E+11
,,,185.8611111,5.20151E+11
,,,186.0138889,3.12805E+11
,,,186.1666667,6.06608E+11
,,,186.3194444,3.49758E+11
,,,186.4722222,6.06609E+11
,,,186.625,6.06609E+11
,,,186.7777778,6.06609E+11
,,,186.9305556,6.06609E+11
,,,187.0833333,6.06609E+11
,,,187.2361111,6.06609E+11
,,,187.3888889,2.35572E+11
,,,187.5416667,5.0607E+11
,,,187.6944444,3.49756E+11
,,,187.8472222,1.67028E+11
,,,188,6.53528E+11
,,,188.1671159,2.35572E+11
,,,188.3342318,6.06608E+11
,,,188.5013477,4.37445E+11
,,,188.6684636,3.26418E+11
,,,188.8355795,3.31852E+11
,,,189.0026954,3.49756E+11
,,,189.1698113,6.06609E+11
,,,189.3369272,6.06609E+11
,,,189.5040431,1.82097E+11
,,,189.671159,1.98541E+11
,,,189.8382749,3.60236E+11
,,,190.0053908,2.28468E+11
,,,190.1725067,6.53528E+11
,,,190.3396226,2.13719E+11
,,,190.5067385,6.06609E+11
,,,190.6738544,1.70155E+11
,,,190.8409704,6.06609E+11
,,,191.0080863,6.54485E+11
,,,191.1752022,4.27265E+11
,,,191.3423181,2.19021E+11
,,,191.509434,5.03832E+11
,,,191.6765499,3.60237E+11
,,,191.8436658,6.53528E+11
,,,192.0107817,6.53528E+11
,,,192.1778976,6.53528E+11
,,,192.3450135,6.53528E+11
,,,192.5121294,6.05722E+11
,,,192.6792453,1.86674E+11
,,,192.8463612,6.03725E+11
,,,193.0134771,2.5101E+11
,,,193.180593,5.27609E+11
,,,193.3477089,1.62966E+11
,,,193.5148248,4.27267E+11
,,,193.6819407,6.53527E+11
,,,193.8490566,5.27608E+11
,,,194.0161725,2.01114E+11
,,,194.1832884,6.53528E+11
,,,194.3504043,2.20976E+11
,,,194.5175202,1.92274E+11
,,,194.6846361,6.53528E+11
,,,194.851752,6.53528E+11
,,,195.0188679,6.44723E+11
,,,195.1859838,2.20977E+11
,,,195.3530997,4.00681E+11
,,,195.5202156,4.27265E+11
,,,195.6873315,3.15177E+11
,,,195.8544474,6.53528E+11
,,,196.0215633,6.53528E+11
,,,196.1886792,6.53528E+11
,,,196.3557951,2.65842E+11
,,,196.5229111,6.53528E+11
,,,196.690027,1.98835E+11
,,,196.8571429,6.53528E+11
,,,197.0242588,2.52019E+11
,,,197.1913747,4.85188E+11
,,,197.3584906,2.04655E+11
,,,197.5256065,4.55316E+11
,,,197.6927224,6.53527E+11
,,,197.8598383,6.53527E+11
,,,198.0269542,6.53527E+11
,,,198.1940701,6.53527E+11
,,,198.361186,6.53527E+11
,,,198.5283019,6.53527E+11
,,,198.6954178,6.53527E+11
,,,198.8625337,6.53527E+11
,,,199.0296496,6.53527E+11
,,,199.1967655,6.53527E+11
,,,199.3638814,6.53527E+11
,,,199.5309973,6.53527E+11
,,,199.6981132,6.53527E+11
,,,199.8652291,6.53527E+11
,,,200.032345,6.53527E+11
,,,200.1994609,6.53527E+11
,,,200.3665768,6.53527E+11
,,,200.5336927,6.53527E+11
,,,200.7008086,4.55314E+11
,,,200.8679245,6.53527E+11
,,,201.0350404,1.15978E+11
,,,201.2021563,6.53529E+11
,,,201.3692722,4.5835E+11
,,,201.5363881,6.53528E+11
,,,201.703504,6.53528E+11
,,,201.8706199,6.53528E+11
,,,202.0377358,3.06422E+11
,,,202.2048518,5.43424E+11
,,,202.3719677,6.55484E+11
,,,202.5390836,1.63335E+11
,,,202.7061995,2.83725E+11
,,,202.8733154,2.62684E+11
,,,203.0404313,5.52007E+11
,,,203.2075472,2.70186E+11
,,,203.3746631,1.78637E+11
,,,203.541779,3.68717E+11
,,,203.7088949,3.73027E+11
,,,203.8760108,2.01873E+11
,,,204.0431267,3.80074E+11
,,,204.2102426,4.01755E+11
,,,204.3773585,6.23998E+11
,,,204.5444744,2.75213E+11
,,,204.7115903,2.24947E+11
,,,204.8787062,6.53528E+11
,,,205.0458221,3.80074E+11
,,,205.212938,2.06071E+11
,,,205.3800539,3.89722E+11
,,,205.5471698,1.33852E+11
,,,205.7142857,3.12747E+11
,,,205.8814016,2.42409E+11
,,,206.0485175,2.0607E+11
,,,206.2156334,5.25205E+11
,,,206.3827493,3.68717E+11
,,,206.5498652,80786334759
,,,206.7169811,6.53528E+11
,,,206.884097,1.98759E+11
,,,207.0512129,2.49006E+11
,,,207.2183288,3.68714E+11
,,,207.3854447,2.64383E+11
,,,207.5525606,1.25688E+11
,,,207.7196766,4.83011E+11
,,,207.8867925,4.32697E+11
,,,208.0539084,2.72471E+11
,,,208.2210243,3.26987E+11
,,,208.3881402,3.68717E+11
,,,208.5552561,1.939E+11
,,,208.722372,1.39429E+11
,,,208.8894879,3.77218E+11
,,,209.0566038,3.68717E+11
,,,209.2237197,3.46722E+11
,,,209.3908356,3.17706E+11
,,,209.5579515,6.19919E+11
,,,209.7250674,70132214449
,,,209.8921833,6.53528E+11
,,,210.0592992,6.53528E+11
,,,210.2264151,6.53528E+11
,,,210.393531,2.05343E+11
,,,210.5606469,6.53529E+11
,,,210.7277628,6.53529E+11
,,,210.8948787,6.53529E+11
,,,211.0619946,1.21126E+11
,,,211.2291105,83769476706
,,,211.3962264,3.53742E+11
,,,211.5633423,6.45569E+11
,,,211.7304582,1.2787E+11
,,,211.8975741,6.53528E+11
,,,212.06469,1.12007E+11
,,,212.2318059,6.53528E+11
,,,212.3989218,6.53528E+11
,,,212.5660377,2.54807E+11
,,,212.7331536,6.53528E+11
,,,212.9002695,2.06363E+11
,,,213.0673854,3.53742E+11
,,,213.2345013,6.53528E+11
,,,213.4016173,6.53528E+11
,,,213.5687332,6.53528E+11
,,,213.7358491,2.68558E+11
,,,213.902965,1.37238E+11
,,,214.0700809,6.53528E+11
,,,214.2371968,6.53528E+11
,,,214.4043127,6.53528E+11
,,,214.5714286,6.53528E+11
,,,214.7385445,6.53528E+11
,,,214.9056604,6.53528E+11
,,,215.0727763,6.53528E+11
,,,215.2398922,6.53528E+11
,,,215.4070081,3.26733E+11
,,,215.574124,6.53528E+11
,,,215.7412399,6.53528E+11
,,,215.9083558,6.53528E+11
,,,216.0754717,6.53528E+11
,,,216.2425876,6.53528E+11
,,,216.4097035,6.53528E+11
,,,216.5768194,6.53528E+11
,,,216.7439353,6.53528E+11
,,,216.9110512,6.53528E+11
,,,217.0781671,3.22245E+11
,,,217.245283,6.53528E+11
,,,217.4123989,1.86173E+11
,,,217.5795148,6.53527E+11
,,,217.7466307,6.53527E+11
,,,217.9137466,1.39187E+11
,,,218.0808625,6.53528E+11
,,,218.2479784,4.98105E+11
,,,218.4150943,5.10697E+11
,,,218.5822102,2.14814E+11
,,,218.7493261,6.53528E+11
,,,218.9164421,6.53528E+11
,,,219.083558,6.53528E+11
,,,219.2506739,3.17335E+11
,,,219.4177898,3.33655E+11
,,,219.5849057,5.78648E+11
,,,219.7520216,2.75031E+11
,,,219.9191375,6.53172E+11
,,,220.0862534,6.53528E+11
,,,220.2533693,6.53528E+11
,,,220.4204852,1.66939E+11
,,,220.5876011,6.53528E+11
,,,220.754717,6.53528E+11
,,,220.9218329,6.53528E+11
,,,221.0889488,6.53528E+11
,,,221.2560647,6.53528E+11
,,,221.4231806,6.53528E+11
,,,221.5902965,1.78208E+11
,,,221.7574124,6.53528E+11
,,,221.9245283,6.53528E+11
,,,222.0916442,6.53528E+11
,,,222.2587601,5.46326E+11
,,,222.425876,1.89903E+11
,,,222.5929919,5.07836E+11
,,,222.7601078,4.82979E+11
,,,222.9272237,2.65086E+11
,,,223.0943396,1.23687E+11
,,,223.2614555,2.02074E+11
,,,223.4285714,6.53528E+11
,,,223.5956873,3.06021E+11
,,,223.7628032,2.36553E+11
,,,223.9299191,6.53529E+11
,,,224.097035,4.24335E+11
,,,224.2641509,2.26794E+11
,,,224.4312668,2.76771E+11
,,,224.5983828,6.53529E+11
,,,224.7654987,6.53529E+11
,,,224.9326146,1.51212E+11
,,,225.0997305,3.28003E+11
,,,225.2668464,6.53528E+11
,,,225.4339623,2.0087E+11
,,,225.6010782,6.53528E+11
,,,225.7681941,2.92712E+11
,,,225.93531,2.44485E+11
,,,226.1024259,5.29787E+11
,,,226.2695418,6.53528E+11
,,,226.4366577,5.58621E+11
,,,226.6037736,6.53528E+11
,,,226.7708895,4.82979E+11
,,,226.9380054,1.78795E+11
,,,227.1051213,4.98094E+11
,,,227.2722372,2.74007E+11
,,,227.4393531,2.26621E+11
,,,227.606469,4.85345E+11
,,,227.7735849,2.11249E+11
,,,227.9407008,5.30429E+11
,,,228.1078167,6.53528E+11
,,,228.2749326,6.53528E+11
,,,228.4420485,4.47746E+11
,,,228.6091644,1.97302E+11
,,,228.7762803,3.26236E+11
,,,228.9433962,6.26801E+11
,,,229.1105121,2.03737E+11
,,,229.277628,6.53528E+11
,,,229.4447439,4.1248E+11
,,,229.6118598,3.58268E+11
,,,229.7789757,6.16786E+11
,,,229.9460916,1.19973E+11
,,,230.1132075,2.78003E+11
,,,230.2803235,2.79681E+11
,,,230.4474394,4.92278E+11
,,,230.6145553,3.79208E+11
,,,230.7816712,6.53528E+11
,,,230.9487871,2.59185E+11
,,,231.115903,5.50344E+11
,,,231.2830189,2.66797E+11
,,,231.4501348,1.34145E+11
,,,231.6172507,6.53528E+11
,,,231.7843666,3.11539E+11
,,,231.9514825,3.82046E+11
,,,232.1185984,1.6602E+11
,,,232.2857143,2.93595E+11
,,,232.4528302,3.69648E+11
,,,232.6199461,3.82046E+11
,,,232.787062,2.71682E+11
,,,232.9541779,1.33295E+11
,,,233.1212938,6.53528E+11
,,,233.2884097,4.26556E+11
,,,233.4555256,1.60941E+11
,,,233.6226415,5.416E+11
,,,233.7897574,3.59707E+11
,,,233.9568733,6.53528E+11
,,,234.1239892,2.14838E+11
,,,234.2911051,6.53528E+11
,,,234.458221,3.59705E+11
,,,234.6253369,3.45337E+11
,,,234.7924528,6.53528E+11
,,,234.9595687,6.53528E+11
,,,235.1266846,2.51606E+11
,,,235.2938005,6.53529E+11
,,,235.4609164,3.09756E+11
,,,235.6280323,2.05432E+11
,,,235.7951483,5.24788E+11
,,,235.9622642,2.14838E+11
,,,236.1293801,6.06425E+11
,,,236.296496,2.18979E+11
,,,236.4636119,6.53529E+11
,,,236.6307278,6.53529E+11
,,,236.7978437,6.53529E+11
,,,236.9649596,6.53529E+11
,,,237.1320755,2.54652E+11
,,,237.2991914,3.79683E+11
,,,237.4663073,5.71184E+11
,,,237.6334232,3.66621E+11
,,,237.8005391,6.43564E+11
,,,237.967655,5.71185E+11
,,,238.1347709,3.71383E+11
,,,238.3018868,4.26312E+11
,,,238.4690027,6.53528E+11
,,,238.6361186,6.53528E+11
,,,238.8032345,6.53528E+11
,,,238.9703504,4.31582E+11
,,,239.1374663,5.93239E+11
,,,239.3045822,6.54304E+11
,,,239.4716981,2.58917E+11
,,,239.638814,6.53528E+11
,,,239.8059299,3.9551E+11
,,,239.9730458,6.53528E+11
,,,240.1401617,6.53528E+11
,,,240.3072776,5.51938E+11
,,,240.4743935,4.35801E+11
,,,240.6415094,1.67015E+11
,,,240.8086253,6.53528E+11
,,,240.9757412,6.53528E+11
,,,241.1428571,6.53528E+11
,,,241.309973,6.53528E+11
,,,241.477089,6.53528E+11
,,,241.6442049,5.61742E+11
,,,241.8113208,2.58915E+11
,,,241.9784367,6.53528E+11
,,,242.1455526,6.53528E+11
,,,242.3126685,5.61738E+11
,,,242.4797844,4.40391E+11
,,,242.6469003,6.55557E+11
,,,242.8140162,6.55557E+11
,,,242.9811321,6.55557E+11
,,,243.148248,5.60111E+11
,,,243.3153639,6.55557E+11
,,,243.4824798,6.55557E+11
,,,243.6495957,6.55557E+11
,,,243.8167116,6.55557E+11
,,,243.9838275,3.78294E+11
,,,244.1509434,4.69202E+11
,,,244.3180593,1.6166E+11
,,,244.4851752,5.61742E+11
,,,244.6522911,2.35972E+11
,,,244.819407,5.90791E+11
,,,244.9865229,2.34013E+11
,,,245.1536388,6.53528E+11
,,,245.3207547,3.48979E+11
,,,245.4878706,1.41186E+11
,,,245.6549865,3.01306E+11
,,,245.8221024,6.53528E+11
,,,245.9892183,2.3597E+11
,,,246.1563342,2.98894E+11
,,,246.3234501,1.41187E+11
,,,246.490566,6.14396E+11
,,,246.6576819,6.53526E+11
,,,246.8247978,2.22825E+11
,,,246.9919137,6.53529E+11
,,,247.1590297,3.51432E+11
,,,247.3261456,3.48979E+11
,,,247.4932615,2.98894E+11
,,,247.6603774,3.55577E+11
,,,247.8274933,4.8788E+11
,,,247.9946092,1.75746E+11
,,,248.1617251,6.53528E+11
,,,248.328841,6.53528E+11
,,,248.4959569,2.61135E+11
,,,248.6630728,5.96619E+11
,,,248.8301887,1.65683E+11
,,,248.9973046,5.96285E+11
,,,249.1644205,5.96619E+11
,,,249.3315364,4.8788E+11
,,,249.4986523,1.1962E+11
,,,249.6657682,6.53528E+11
,,,249.8328841,5.30238E+11
,,,250,4.8788E+11
